time,decibel
2026-07-28T03:40:48.681,41.1
2026-07-28T03:40:49.084,40.3
2026-07-28T03:40:49.487,41.2
2026-07-28T03:40:49.890,40.8
2026-07-28T03:40:50.293,40.5
2026-07-28T03:40:50.696,41.1
2026-07-28T03:40:51.099,40.5
2026-07-28T03:40:51.502,41.1
2026-07-28T03:40:51.905,40.8
2026-07-28T03:40:52.308,40.6
2026-07-28T03:40:52.711,41.2
2026-07-28T03:40:53.114,40.6
2026-07-28T03:40:53.518,41.2
2026-07-28T03:40:53.921,40.9
2026-07-28T03:40:54.324,40.8
2026-07-28T03:40:54.727,41.2
2026-07-28T03:40:55.130,40.7
2026-07-28T03:40:55.533,41.2
2026-07-28T03:40:55.936,41.1
2026-07-28T03:40:56.339,40.8
2026-07-28T03:40:56.742,41.4
2026-07-28T03:40:57.145,40.8
2026-07-28T03:40:57.548,41.1
2026-07-28T03:40:57.951,41.3
2026-07-28T03:40:58.354,40.5
2026-07-28T03:40:58.757,41.3
2026-07-28T03:40:59.160,40.8
2026-07-28T03:40:59.563,41.1
2026-07-28T03:40:59.966,41.2
2026-07-28T03:41:00.369,40.8
2026-07-28T03:41:00.772,41.2
2026-07-28T03:41:01.175,40.9
2026-07-28T03:41:01.578,41.2
2026-07-28T03:41:01.981,41.2
2026-07-28T03:41:02.384,40.8
2026-07-28T03:41:02.787,41.3
2026-07-28T03:41:03.190,40.9
2026-07-28T03:41:03.593,40.9
2026-07-28T03:41:03.996,41.3
2026-07-28T03:41:04.399,40.7
2026-07-28T03:41:04.802,41.3
2026-07-28T03:41:05.205,41.2
2026-07-28T03:41:05.608,41.1
2026-07-28T03:41:06.011,41.3
2026-07-28T03:41:06.415,40.8
2026-07-28T03:41:06.818,41.3
2026-07-28T03:41:07.221,41.3
2026-07-28T03:41:07.624,40.8
2026-07-28T03:41:08.027,41.4
2026-07-28T03:41:08.430,41.0
2026-07-28T03:41:08.833,41.3
2026-07-28T03:41:09.236,41.5
2026-07-28T03:41:09.639,41.2
2026-07-28T03:41:10.042,41.4
2026-07-28T03:41:10.445,41.0
2026-07-28T03:41:10.848,41.4
2026-07-28T03:41:11.251,41.3
2026-07-28T03:41:11.654,40.9
2026-07-28T03:41:12.057,41.4
2026-07-28T03:41:12.460,41.0
2026-07-28T03:41:12.863,41.3
2026-07-28T03:41:13.266,41.3
2026-07-28T03:41:13.669,41.0
2026-07-28T03:41:14.072,41.5
2026-07-28T03:41:14.475,41.4
2026-07-28T03:41:14.878,41.4
2026-07-28T03:41:15.281,41.6
2026-07-28T03:41:15.684,41.2
2026-07-28T03:41:16.087,41.7
2026-07-28T03:41:16.490,41.3
2026-07-28T03:41:16.893,41.2
2026-07-28T03:41:17.296,41.8
2026-07-28T03:41:17.699,41.2
2026-07-28T03:41:18.102,41.8
2026-07-28T03:41:18.505,41.5
2026-07-28T03:41:18.908,41.2
2026-07-28T03:41:19.312,41.6
2026-07-28T03:41:19.715,41.1
2026-07-28T03:41:20.118,41.7
2026-07-28T03:41:20.521,41.6
2026-07-28T03:41:20.924,41.5
2026-07-28T03:41:21.327,41.8
2026-07-28T03:41:21.730,41.3
2026-07-28T03:41:22.133,41.6
2026-07-28T03:41:22.536,41.6
2026-07-28T03:41:22.939,41.4
2026-07-28T03:41:23.342,41.6
2026-07-28T03:41:23.745,41.1
2026-07-28T03:41:24.148,41.5
2026-07-28T03:41:24.551,41.4
2026-07-28T03:41:24.954,41.2
2026-07-28T03:41:25.357,41.6
2026-07-28T03:41:25.760,41.3
2026-07-28T03:41:26.163,41.2
2026-07-28T03:41:26.566,41.2
2026-07-28T03:41:26.969,41.0
2026-07-28T03:41:27.372,41.3
2026-07-28T03:41:27.775,40.9
2026-07-28T03:41:28.178,41.2
2026-07-28T03:41:28.581,41.4
2026-07-28T03:41:28.984,41.0
2026-07-28T03:41:29.387,41.2
2026-07-28T03:41:29.790,40.9
2026-07-28T03:41:30.193,41.2
2026-07-28T03:41:30.597,41.4
2026-07-28T03:41:31.000,40.8
2026-07-28T03:41:31.403,41.4
2026-07-28T03:41:31.806,40.9
2026-07-28T03:41:32.209,41.2
2026-07-28T03:41:32.612,41.3
2026-07-28T03:41:33.015,40.6
2026-07-28T03:41:33.418,41.3
2026-07-28T03:41:33.821,41.1
2026-07-28T03:41:34.224,40.8
2026-07-28T03:41:34.627,41.3
2026-07-28T03:41:35.030,40.8
2026-07-28T03:41:35.433,41.4
2026-07-28T03:41:35.836,41.3
2026-07-28T03:41:36.239,40.9
2026-07-28T03:41:36.642,41.3
2026-07-28T03:41:37.045,40.8
2026-07-28T03:41:37.448,41.4
2026-07-28T03:41:37.851,41.3
2026-07-28T03:41:38.254,40.8
2026-07-28T03:41:38.657,41.6
2026-07-28T03:41:39.060,41.3
2026-07-28T03:41:39.463,41.7
2026-07-28T03:41:39.866,41.6
2026-07-28T03:41:40.269,41.1
2026-07-28T03:41:40.672,41.8
2026-07-28T03:41:41.076,41.5
2026-07-28T03:41:41.479,41.5
2026-07-28T03:41:41.882,41.7
2026-07-28T03:41:42.285,41.5
2026-07-28T03:41:42.688,41.9
2026-07-28T03:41:43.091,41.4
2026-07-28T03:41:43.494,41.4
2026-07-28T03:41:43.897,42.0
2026-07-28T03:41:44.302,41.7
2026-07-28T03:41:44.703,41.9
2026-07-28T03:41:45.106,41.5
2026-07-28T03:41:45.509,41.4
2026-07-28T03:41:45.912,41.7
2026-07-28T03:41:46.315,41.2
2026-07-28T03:41:46.718,41.7
2026-07-28T03:41:47.121,41.3
2026-07-28T03:41:47.524,41.0
2026-07-28T03:41:47.927,41.6
2026-07-28T03:41:48.330,41.1
2026-07-28T03:41:48.733,41.6
2026-07-28T03:41:49.136,41.5
2026-07-28T03:41:49.539,41.2
2026-07-28T03:41:49.942,41.7
2026-07-28T03:41:50.345,41.3
2026-07-28T03:41:50.748,41.4
2026-07-28T03:41:51.151,41.3
2026-07-28T03:41:51.554,41.1
2026-07-28T03:41:51.957,41.5
2026-07-28T03:41:52.360,41.2
2026-07-28T03:41:52.763,41.5
2026-07-28T03:41:53.167,41.3
2026-07-28T03:41:53.569,41.0
2026-07-28T03:41:53.973,41.7
2026-07-28T03:41:54.376,41.2
2026-07-28T03:41:54.779,41.3
2026-07-28T03:41:55.182,41.4
2026-07-28T03:41:55.585,41.1
2026-07-28T03:41:55.988,41.6
2026-07-28T03:41:56.391,41.3
2026-07-28T03:41:56.794,41.3
2026-07-28T03:41:57.197,41.5
2026-07-28T03:41:57.600,40.9
2026-07-28T03:41:58.003,41.4
2026-07-28T03:41:58.406,41.3
2026-07-28T03:41:58.809,41.3
2026-07-28T03:41:59.212,41.6
2026-07-28T03:41:59.615,41.2
2026-07-28T03:42:00.018,41.7
2026-07-28T03:42:00.421,41.5
2026-07-28T03:42:00.824,41.3
2026-07-28T03:42:01.227,41.8
2026-07-28T03:42:01.630,41.5
2026-07-28T03:42:02.033,41.6
2026-07-28T03:42:02.436,41.3
2026-07-28T03:42:02.839,41.3
2026-07-28T03:42:03.242,41.6
2026-07-28T03:42:03.645,41.0
2026-07-28T03:42:04.048,41.5
2026-07-28T03:42:04.451,41.3
2026-07-28T03:42:04.854,41.0
2026-07-28T03:42:05.257,41.7
2026-07-28T03:42:05.660,41.3
2026-07-28T03:42:06.063,41.6
2026-07-28T03:42:06.466,41.7
2026-07-28T03:42:06.871,41.4
2026-07-28T03:42:07.272,41.7
2026-07-28T03:42:07.675,41.2
2026-07-28T03:42:08.078,41.6
2026-07-28T03:42:08.481,41.7
2026-07-28T03:42:08.884,41.4
2026-07-28T03:42:09.287,41.8
2026-07-28T03:42:09.690,41.6
2026-07-28T03:42:10.093,41.8
2026-07-28T03:42:10.497,41.6
2026-07-28T03:42:10.899,41.1
2026-07-28T03:42:11.303,41.8
2026-07-28T03:42:11.706,41.6
2026-07-28T03:42:12.109,41.5
2026-07-28T03:42:12.512,41.5
2026-07-28T03:42:12.915,40.9
2026-07-28T03:42:13.318,41.6
2026-07-28T03:42:13.721,41.4
2026-07-28T03:42:14.124,41.6
2026-07-28T03:42:14.527,41.8
2026-07-28T03:42:14.930,41.2
2026-07-28T03:42:15.336,41.7
2026-07-28T03:42:15.736,41.3
2026-07-28T03:42:16.139,41.1
2026-07-28T03:42:16.542,41.6
2026-07-28T03:42:16.945,41.3
2026-07-28T03:42:17.348,41.4
2026-07-28T03:42:17.751,41.1
2026-07-28T03:42:18.154,41.0
2026-07-28T03:42:18.557,41.4
2026-07-28T03:42:18.960,40.9
2026-07-28T03:42:19.363,41.3
2026-07-28T03:42:19.766,41.2
2026-07-28T03:42:20.169,41.0
2026-07-28T03:42:20.572,41.3
2026-07-28T03:42:20.975,40.4
2026-07-28T03:42:21.378,41.5
2026-07-28T03:42:21.781,41.4
2026-07-28T03:42:22.184,41.2
2026-07-28T03:42:22.587,41.4
2026-07-28T03:42:22.990,41.1
2026-07-28T03:42:23.394,41.4
2026-07-28T03:42:23.797,41.5
2026-07-28T03:42:24.200,41.0
2026-07-28T03:42:24.603,41.6
2026-07-28T03:42:25.006,41.3
2026-07-28T03:42:25.409,42.0
2026-07-28T03:42:25.812,42.2
2026-07-28T03:42:26.215,41.8
2026-07-28T03:42:26.618,42.1
2026-07-28T03:42:27.021,42.0
2026-07-28T03:42:27.424,42.1
2026-07-28T03:42:27.827,42.1
2026-07-28T03:42:28.230,41.8
2026-07-28T03:42:28.633,41.8
2026-07-28T03:42:29.036,41.5
2026-07-28T03:42:29.439,42.1
2026-07-28T03:42:29.842,42.3
2026-07-28T03:42:30.245,42.0
2026-07-28T03:42:30.648,41.8
2026-07-28T03:42:31.051,41.6
2026-07-28T03:42:31.454,40.9
2026-07-28T03:42:31.857,41.5
2026-07-28T03:42:32.260,40.9
2026-07-28T03:42:32.663,41.4
2026-07-28T03:42:33.066,41.4
2026-07-28T03:42:33.469,40.9
2026-07-28T03:42:33.872,41.4
2026-07-28T03:42:34.275,40.9
2026-07-28T03:42:34.678,41.4
2026-07-28T03:42:35.081,41.3
2026-07-28T03:42:35.485,40.8
2026-07-28T03:42:35.887,41.4
2026-07-28T03:42:36.290,40.9
2026-07-28T03:42:36.693,41.3
2026-07-28T03:42:37.096,41.1
2026-07-28T03:42:37.499,41.0
2026-07-28T03:42:37.902,41.5
2026-07-28T03:42:38.305,41.1
2026-07-28T03:42:38.708,41.6
2026-07-28T03:42:39.111,41.6
2026-07-28T03:42:39.514,41.4
2026-07-28T03:42:39.917,41.7
2026-07-28T03:42:40.320,41.4
2026-07-28T03:42:40.723,41.6
2026-07-28T03:42:41.126,41.6
2026-07-28T03:42:41.532,41.1
2026-07-28T03:42:41.932,41.5
2026-07-28T03:42:42.335,41.2
2026-07-28T03:42:42.738,41.5
2026-07-28T03:42:43.141,41.4
2026-07-28T03:42:43.545,40.8
2026-07-28T03:42:43.947,41.5
2026-07-28T03:42:44.350,41.1
2026-07-28T03:42:44.753,41.0
2026-07-28T03:42:45.156,41.4
2026-07-28T03:42:45.559,41.1
2026-07-28T03:42:45.962,41.4
2026-07-28T03:42:46.365,41.3
2026-07-28T03:42:46.768,41.0
2026-07-28T03:42:47.171,41.4
2026-07-28T03:42:47.574,40.9
2026-07-28T03:42:47.977,41.3
2026-07-28T03:42:48.380,40.9
2026-07-28T03:42:48.783,40.9
2026-07-28T03:42:49.186,41.1
2026-07-28T03:42:49.590,40.3
2026-07-28T03:42:49.993,41.3
2026-07-28T03:42:50.396,41.2
2026-07-28T03:42:50.799,40.8
2026-07-28T03:42:51.202,41.2
2026-07-28T03:42:51.605,40.5
2026-07-28T03:42:52.008,41.2
2026-07-28T03:42:52.411,41.2
2026-07-28T03:42:52.814,40.8
2026-07-28T03:42:53.217,41.4
2026-07-28T03:42:53.620,41.0
2026-07-28T03:42:54.023,41.4
2026-07-28T03:42:54.426,41.5
2026-07-28T03:42:54.829,41.1
2026-07-28T03:42:55.232,41.8
2026-07-28T03:42:55.635,41.3
2026-07-28T03:42:56.038,41.5
2026-07-28T03:42:56.441,41.4
2026-07-28T03:42:56.844,40.8
2026-07-28T03:42:57.247,41.5
2026-07-28T03:42:57.650,41.2
2026-07-28T03:42:58.053,41.2
2026-07-28T03:42:58.456,41.7
2026-07-28T03:42:58.859,41.4
2026-07-28T03:42:59.262,41.6
2026-07-28T03:42:59.666,41.5
2026-07-28T03:43:00.069,41.4
2026-07-28T03:43:00.472,41.6
2026-07-28T03:43:00.875,41.0
2026-07-28T03:43:01.278,41.3
2026-07-28T03:43:01.681,41.0
2026-07-28T03:43:02.084,40.8
2026-07-28T03:43:02.487,41.4
2026-07-28T03:43:02.890,40.9
2026-07-28T03:43:03.293,41.4
2026-07-28T03:43:03.696,41.2
2026-07-28T03:43:04.099,41.1
2026-07-28T03:43:04.502,41.3
2026-07-28T03:43:04.905,40.3
2026-07-28T03:43:05.308,41.1
2026-07-28T03:43:05.711,41.1
2026-07-28T03:43:06.114,40.6
2026-07-28T03:43:06.517,41.2
2026-07-28T03:43:06.920,41.0
2026-07-28T03:43:07.323,41.1
2026-07-28T03:43:07.726,41.0
2026-07-28T03:43:08.129,40.5
2026-07-28T03:43:08.532,41.3
2026-07-28T03:43:08.935,40.8
2026-07-28T03:43:09.338,41.3
2026-07-28T03:43:09.741,41.2
2026-07-28T03:43:10.144,40.6
2026-07-28T03:43:10.547,41.3
2026-07-28T03:43:10.950,41.0
2026-07-28T03:43:11.353,40.9
2026-07-28T03:43:11.756,41.4
2026-07-28T03:43:12.159,40.9
2026-07-28T03:43:12.562,41.4
2026-07-28T03:43:12.965,41.2
2026-07-28T03:43:13.368,41.1
2026-07-28T03:43:13.771,41.3
2026-07-28T03:43:14.174,40.8
2026-07-28T03:43:14.577,41.3
2026-07-28T03:43:14.980,41.1
2026-07-28T03:43:15.383,41.0
2026-07-28T03:43:15.786,41.5
2026-07-28T03:43:16.189,40.9
2026-07-28T03:43:16.592,41.4
2026-07-28T03:43:16.995,41.3
2026-07-28T03:43:17.398,40.9
2026-07-28T03:43:17.801,41.4
2026-07-28T03:43:18.205,40.4
2026-07-28T03:43:18.607,41.3
2026-07-28T03:43:19.011,41.2
2026-07-28T03:43:19.414,40.9
2026-07-28T03:43:19.817,41.3
2026-07-28T03:43:20.220,41.0
2026-07-28T03:43:20.623,41.3
2026-07-28T03:43:21.026,41.3
2026-07-28T03:43:21.429,41.1
2026-07-28T03:43:21.832,41.4
2026-07-28T03:43:22.235,41.1
2026-07-28T03:43:22.638,41.5
2026-07-28T03:43:23.041,41.3
2026-07-28T03:43:23.444,40.9
2026-07-28T03:43:23.847,41.2
2026-07-28T03:43:24.250,40.7
2026-07-28T03:43:24.653,41.2
2026-07-28T03:43:25.056,41.3
2026-07-28T03:43:25.459,40.7
2026-07-28T03:43:25.862,41.2
2026-07-28T03:43:26.265,41.0
2026-07-28T03:43:26.668,40.9
2026-07-28T03:43:27.071,41.3
2026-07-28T03:43:27.474,40.7
2026-07-28T03:43:27.877,41.3
2026-07-28T03:43:28.280,40.9
2026-07-28T03:43:28.683,40.9
2026-07-28T03:43:29.086,41.3
2026-07-28T03:43:29.489,40.8
2026-07-28T03:43:29.892,41.3
2026-07-28T03:43:30.295,41.2
2026-07-28T03:43:30.698,41.1
2026-07-28T03:43:31.101,41.2
2026-07-28T03:43:31.504,40.9
2026-07-28T03:43:31.907,41.2
2026-07-28T03:43:32.310,40.8
2026-07-28T03:43:32.713,40.7
2026-07-28T03:43:33.116,41.2
2026-07-28T03:43:33.519,40.3
2026-07-28T03:43:33.922,41.1
2026-07-28T03:43:34.325,41.3
2026-07-28T03:43:34.728,40.9
2026-07-28T03:43:35.131,41.1
2026-07-28T03:43:35.534,40.4
2026-07-28T03:43:35.937,41.1
2026-07-28T03:43:36.340,41.1
2026-07-28T03:43:36.743,40.8
2026-07-28T03:43:37.146,41.2
2026-07-28T03:43:37.549,40.7
2026-07-28T03:43:37.952,41.0
2026-07-28T03:43:38.356,41.1
2026-07-28T03:43:38.759,40.9
2026-07-28T03:43:39.162,41.2
2026-07-28T03:43:39.565,40.6
2026-07-28T03:43:39.968,40.8
2026-07-28T03:43:40.371,41.0
2026-07-28T03:43:40.774,39.9
2026-07-28T03:43:41.177,41.1
2026-07-28T03:43:41.580,41.0
2026-07-28T03:43:41.983,40.7
2026-07-28T03:43:42.386,41.1
2026-07-28T03:43:42.789,40.2
2026-07-28T03:43:43.192,41.0
2026-07-28T03:43:43.595,40.6
2026-07-28T03:43:43.998,40.8
2026-07-28T03:43:44.401,41.1
2026-07-28T03:43:44.804,39.8
2026-07-28T03:43:45.207,41.1
2026-07-28T03:43:45.610,40.7
2026-07-28T03:43:46.013,40.6
2026-07-28T03:43:46.416,41.1
2026-07-28T03:43:46.819,40.4
2026-07-28T03:43:47.222,41.2
2026-07-28T03:43:47.626,41.1
2026-07-28T03:43:48.029,40.9
2026-07-28T03:43:48.432,41.2
2026-07-28T03:43:48.835,40.8
2026-07-28T03:43:49.238,41.1
2026-07-28T03:43:49.641,41.1
2026-07-28T03:43:50.044,40.9
2026-07-28T03:43:50.447,41.3
2026-07-28T03:43:50.850,41.0
2026-07-28T03:43:51.253,41.2
2026-07-28T03:43:51.656,41.2
2026-07-28T03:43:52.059,40.9
2026-07-28T03:43:52.462,41.4
2026-07-28T03:43:52.866,40.9
2026-07-28T03:43:53.268,41.2
2026-07-28T03:43:53.671,41.3
2026-07-28T03:43:54.074,41.0
2026-07-28T03:43:54.477,41.6
2026-07-28T03:43:54.880,41.1
2026-07-28T03:43:55.283,41.7
2026-07-28T03:43:55.686,42.2
2026-07-28T03:43:56.089,41.7
2026-07-28T03:43:56.492,42.2
2026-07-28T03:43:56.896,42.1
2026-07-28T03:43:57.298,41.9
2026-07-28T03:43:57.702,41.8
2026-07-28T03:43:58.105,40.8
2026-07-28T03:43:58.508,42.2
2026-07-28T03:43:58.911,42.0
2026-07-28T03:43:59.314,41.8
2026-07-28T03:43:59.717,42.2
2026-07-28T03:44:00.120,41.6
2026-07-28T03:44:00.523,42.3
2026-07-28T03:44:00.926,42.0
2026-07-28T03:44:01.329,41.9
2026-07-28T03:44:01.732,42.6
2026-07-28T03:44:02.135,42.3
2026-07-28T03:44:02.538,42.2
2026-07-28T03:44:02.941,42.1
2026-07-28T03:44:03.344,41.0
2026-07-28T03:44:03.747,42.0
2026-07-28T03:44:04.150,41.7
2026-07-28T03:44:04.553,41.6
2026-07-28T03:44:04.956,41.4
2026-07-28T03:44:05.359,40.5
2026-07-28T03:44:05.762,41.7
2026-07-28T03:44:06.165,41.4
2026-07-28T03:44:06.568,41.5
2026-07-28T03:44:06.971,41.4
2026-07-28T03:44:07.374,41.1
2026-07-28T03:44:07.777,41.6
2026-07-28T03:44:08.180,41.2
2026-07-28T03:44:08.583,41.5
2026-07-28T03:44:08.986,41.6
2026-07-28T03:44:09.389,41.1
2026-07-28T03:44:09.792,41.7
2026-07-28T03:44:10.195,41.5
2026-07-28T03:44:10.598,41.5
2026-07-28T03:44:11.001,41.6
2026-07-28T03:44:11.404,41.1
2026-07-28T03:44:11.807,41.8
2026-07-28T03:44:12.210,41.6
2026-07-28T03:44:12.613,41.1
2026-07-28T03:44:13.016,41.4
2026-07-28T03:44:13.419,40.9
2026-07-28T03:44:13.822,41.6
2026-07-28T03:44:14.225,41.5
2026-07-28T03:44:14.628,41.4
2026-07-28T03:44:15.031,41.6
2026-07-28T03:44:15.434,41.1
2026-07-28T03:44:15.837,41.6
2026-07-28T03:44:16.240,41.5
2026-07-28T03:44:16.643,41.3
2026-07-28T03:44:17.046,41.5
2026-07-28T03:44:17.449,41.1
2026-07-28T03:44:17.852,41.7
2026-07-28T03:44:18.255,41.4
2026-07-28T03:44:18.658,41.1
2026-07-28T03:44:19.061,41.8
2026-07-28T03:44:19.464,41.3
2026-07-28T03:44:19.867,41.9
2026-07-28T03:44:20.271,42.2
2026-07-28T03:44:20.674,41.8
2026-07-28T03:44:21.077,42.4
2026-07-28T03:44:21.480,42.1
2026-07-28T03:44:21.883,42.2
2026-07-28T03:44:22.286,42.6
2026-07-28T03:44:22.689,42.3
2026-07-28T03:44:23.092,42.5
2026-07-28T03:44:23.495,42.0
2026-07-28T03:44:23.898,41.9
2026-07-28T03:44:24.301,41.8
2026-07-28T03:44:24.704,40.6
2026-07-28T03:44:25.107,41.8
2026-07-28T03:44:25.510,41.7
2026-07-28T03:44:25.913,41.6
2026-07-28T03:44:26.316,41.9
2026-07-28T03:44:26.719,41.5
2026-07-28T03:44:27.122,42.0
2026-07-28T03:44:27.525,41.7
2026-07-28T03:44:27.928,41.6
2026-07-28T03:44:28.331,41.5
2026-07-28T03:44:28.734,40.2
2026-07-28T03:44:29.138,41.3
2026-07-28T03:44:29.541,41.0
2026-07-28T03:44:29.944,40.9
2026-07-28T03:44:30.347,41.2
2026-07-28T03:44:30.750,40.8
